t,secure_bps,violations,k_min,k_mean,q_total,aos_mean,aos_max,rekey
332,201263962.65635523,1,0.0,4816884.560767245,2255136098,41.46630835902473,332.4183033748415,1
333,201263962.65635523,1,0.0,4816884.560767245,2298872136,41.55721744993382,333.4183033748415,1
334,201263962.65635523,1,0.0,4816884.560767245,2342608173,41.64812654084291,334.4183033748415,1
335,201263962.65635523,1,0.0,4816884.560767245,2386344210,41.739035631752,335.4183033748415,1
336,201263962.65635523,1,0.0,4816884.560767245,2430080248,41.82994472266109,336.4183033748415,1
337,201263962.65635523,1,0.0,4816884.560767245,2473816285,41.92085381357018,337.4183033748415,1
338,201263962.65635523,1,0.0,4816884.560767245,2517552322,42.011762904479276,338.4183033748415,1
339,201263962.65635523,1,0.0,4816884.560767245,2561288360,42.10267199538836,339.4183033748415,1
340,201263962.65635523,1,0.0,4816884.560767245,2605024397,42.193581086297456,340.4183033748415,1
341,201263962.65635523,1,0.0,4816884.560767245,2648760434,42.28449017720655,341.4183033748415,1
342,201263962.65635523,1,0.0,4816884.560767245,2692496472,42.375399268115636,342.4183033748415,1
343,201263962.65635523,1,0.0,4816884.560767245,2736232509,42.46630835902473,343.4183033748415,1
344,201263962.65635523,1,0.0,4816884.560767245,2779968546,42.55721744993382,344.4183033748415,1
345,201263962.65635523,1,0.0,4816884.560767245,2823704584,42.64812654084291,345.4183033748415,1
346,201263962.65635523,1,0.0,4816884.560767245,2867440621,42.739035631752,346.4183033748415,1
347,201263962.65635523,1,0.0,4816884.560767245,2911176658,42.82994472266109,347.4183033748415,1
348,201263962.65635523,1,0.0,4816884.560767245,2954912696,42.92085381357018,348.4183033748415,1
349,201263962.65635523,1,0.0,4816884.560767245,2998648733,43.011762904479276,349.4183033748415,1
350,201263962.65635523,1,0.0,4816884.560767245,3042384770,43.10267199538836,350.4183033748415,1
351,201263962.65635523,1,0.0,4816884.560767245,3086120808,43.193581086297456,351.4183033748415,1
352,201263962.65635523,1,0.0,4816884.560767245,3129856845,43.28449017720655,352.4183033748415,1
353,201263962.65635523,1,0.0,4816884.560767245,3173592882,43.375399268115636,353.4183033748415,1
354,201263962.65635523,1,0.0,4816884.560767245,3217328920,43.46630835902473,354.4183033748415,1
355,201263962.65635523,1,0.0,4816884.560767245,3261064957,43.55721744993382,355.4183033748415,1
356,201263962.65635523,1,0.0,4816884.560767245,3304800994,43.64812654084291,356.4183033748415,1
357,201263962.65635523,1,0.0,4816884.560767245,3348537032,43.739035631752,357.4183033748415,1
358,201263962.65635523,1,0.0,4816884.560767245,3392273069,43.82994472266109,358.4183033748415,1
359,201263962.65635523,1,0.0,4816884.560767245,3436009107,43.92085381357018,359.4183033748415,1
360,201263962.65635523,1,0.0,4816884.560767245,3479745144,44.011762904479276,360.4183033748415,1
361,201263962.65635523,1,0.0,4816884.560767245,3523481181,44.10267199538836,361.4183033748415,1
362,201263962.65635523,1,0.0,4816884.560767245,3567217219,44.193581086297456,362.4183033748415,1
363,201263962.65635523,1,0.0,4816884.560767245,3610953256,44.28449017720655,363.4183033748415,1
364,201263962.65635523,1,0.0,4816884.560767245,3654689293,44.375399268115636,364.4183033748415,1
365,201263962.65635523,1,0.0,4816884.560767245,3698425331,44.46630835902473,365.4183033748415,1
366,201263962.65635523,1,0.0,4816884.560767245,3742161368,44.55721744993382,366.4183033748415,1
367,201263962.65635523,1,0.0,4816884.560767245,3785897405,44.64812654084291,367.4183033748415,1
368,201263962.65635523,1,0.0,4816884.560767245,3829633443,44.739035631752,368.4183033748415,1
369,201263962.65635523,1,0.0,4816884.560767245,3873369480,44.82994472266109,369.4183033748415,1
370,201263962.65635523,1,0.0,4816884.560767245,3917105517,44.92085381357018,370.4183033748415,1
371,201263962.65635523,1,0.0,4816884.560767245,3960841555,45.011762904479276,371.4183033748415,1
372,201263962.65635523,1,0.0,4816884.560767245,4004577592,45.10267199538836,372.4183033748415,1
373,201263962.65635523,1,0.0,4816884.560767245,4048313629,45.193581086297456,373.4183033748415,1
374,201263962.65635523,1,0.0,4816884.560767245,4092049667,45.28449017720655,374.4183033748415,1
375,201263962.65635523,1,0.0,4816884.560767245,4135785704,45.375399268115636,375.4183033748415,1
376,201263962.65635523,1,0.0,4816884.560767245,4179521741,45.46630835902473,376.4183033748415,1
377,201263962.65635523,1,0.0,4816884.560767245,4223257779,45.55721744993382,377.4183033748415,1
378,201263962.65635523,1,0.0,4816884.560767245,4266993816,45.64812654084291,378.4183033748415,1
379,201263962.65635523,1,0.0,4816884.560767245,4310729853,45.739035631752,379.4183033748415,1
380,201263962.65635523,1,0.0,4816884.560767245,4354465891,45.82994472266109,380.4183033748415,1
381,201263962.65635523,1,0.0,4816884.560767245,4398201928,45.92085381357018,381.4183033748415,1
382,201263962.65635523,1,0.0,4816884.560767245,4441937965,46.011762904479276,382.4183033748415,1
383,201263962.65635523,1,0.0,4816884.560767245,4485674003,46.10267199538836,383.4183033748415,1
384,201263962.65635523,1,0.0,4816884.560767245,4529410040,46.193581086297456,384.4183033748415,1
385,201263962.65635523,1,0.0,4816884.560767245,4573146077,46.28449017720655,385.4183033748415,1
386,201263962.65635523,1,0.0,4816884.560767245,4616882115,46.375399268115636,386.4183033748415,1
387,201263962.65635523,1,0.0,4816884.560767245,4660618152,46.46630835902473,387.4183033748415,1
388,201263962.65635523,1,0.0,4816884.560767245,4704354189,46.55721744993382,388.4183033748415,1
389,201263962.65635523,1,0.0,4816884.560767245,4748090227,46.64812654084292,389.4183033748415,1
390,201263962.65635523,1,0.0,4816884.560767245,4791826264,46.73903563175201,390.4183033748415,1
391,201263962.65635523,1,0.0,4816884.560767245,4835562301,46.8299447226611,391.4183033748415,1
392,201263962.65635523,1,0.0,4816884.560767245,4879298339,46.92085381357019,392.4183033748415,1
393,201263962.65635523,1,0.0,4816884.560767245,4923034376,47.011762904479276,393.4183033748415,1
394,201263962.65635523,1,0.0,4816884.560767245,4966770414,47.10267199538837,394.4183033748415,1
395,201263962.65635523,1,0.0,4816884.560767245,5010506451,47.19358108629746,395.4183033748415,1
396,201251669.32361338,1,0.0,4816887.228591192,5054254782,47.28448941334375,396.4182991735961,1
397,201251669.32361338,1,0.0,4816888.562503164,5098003112,47.37539850425284,397.4182991735961,1
398,201251669.32361338,1,0.0,4816888.562503164,5141751443,47.46630759516193,398.4182991735961,1
399,201251669.32361338,1,0.0,4816888.562503164,5185499774,47.55721668607102,399.4182991735961,1
400,201251669.32361338,1,0.0,4816888.562503164,5229248104,47.648125776980116,400.4182991735961,1
401,201251669.32361338,1,0.0,4816888.562503164,5272996435,47.7390348678892,401.4182991735961,1
402,201251669.32361338,1,0.0,4816888.562503164,5316744766,47.829943958798296,402.4182991735961,1
403,201251669.32361338,1,0.0,4816888.562503164,5360493096,47.92085304970738,403.4182991735961,1
404,201251669.32361338,1,0.0,4816888.562503164,5404241427,48.011762140616476,404.4182991735961,1
405,201251669.32361338,1,0.0,4816888.562503164,5447989758,48.10267123152557,405.4182991735961,1
406,201251669.32361338,1,0.0,4816888.562503164,5491738088,48.193580322434656,406.4182991735961,1
407,201251669.32361338,1,0.0,4816888.562503164,5535486419,48.28448941334375,407.4182991735961,1
408,201251669.32361338,1,0.0,4816888.562503164,5579234750,48.37539850425284,408.4182991735961,1
409,201251669.32361338,1,0.0,4816888.562503164,5622983080,48.46630759516193,409.4182991735961,1
410,201251669.32361338,1,0.0,4816888.562503164,5666731411,48.55721668607102,410.4182991735961,1
411,201251669.32361338,1,0.0,4816888.562503164,5710479742,48.648125776980116,411.4182991735961,1
412,201251669.32361338,1,0.0,4816888.562503164,5754228072,48.7390348678892,412.4182991735961,1
413,201251669.32361338,1,0.0,4816888.562503164,5797976403,48.829943958798296,413.4182991735961,1
414,201251669.32361338,1,0.0,4816888.562503164,5841724734,48.92085304970738,414.4182991735961,1
415,201251669.32361338,1,0.0,4816888.562503164,5885473064,49.011762140616476,415.4182991735961,1
416,201251669.32361338,1,0.0,4816888.562503164,5929221395,49.10267123152557,416.4182991735961,1
417,201251669.32361338,1,0.0,4816888.562503164,5972969726,49.193580322434656,417.4182991735961,1
418,201251669.32361338,1,0.0,4816888.562503164,6016718056,49.28448941334375,418.4182991735961,1
419,201251669.32361338,1,0.0,4816888.562503164,6060466387,49.37539850425284,419.4182991735961,1
420,201251669.32361338,1,0.0,4816888.562503164,6104214718,49.46630759516193,420.4182991735961,1
421,201251669.32361338,1,0.0,4816888.562503164,6147963048,49.55721668607102,421.4182991735961,1
422,201251669.32361338,1,0.0,4816888.562503164,6191711379,49.648125776980116,422.4182991735961,1
423,201251669.32361338,1,0.0,4816888.562503164,6235459710,49.7390348678892,423.4182991735961,1
424,201251669.32361338,1,0.0,4816888.562503164,6279208040,49.829943958798296,424.4182991735961,1
425,201251669.32361338,1,0.0,4816888.562503164,6322956371,49.92085304970738,425.4182991735961,1
426,201251669.32361338,1,0.0,4816888.562503164,6366704702,50.011762140616476,426.4182991735961,1
427,201251669.32361338,1,0.0,4816888.562503164,6410453033,50.10267123152557,427.4182991735961,1
428,201251669.32361338,1,0.0,4816888.562503164,6454201363,50.193580322434656,428.4182991735961,1
429,201251669.32361338,1,0.0,4816888.562503164,6497949694,50.28448941334375,429.4182991735961,1
430,201251669.32361338,1,0.0,4816888.562503164,6541698025,50.37539850425284,430.4182991735961,1
431,201251669.32361338,1,0.0,4816888.562503164,6585446355,50.46630759516193,431.4182991735961,1
432,201251669.32361338,1,0.0,4816888.562503164,6629194686,50.55721668607102,432.4182991735961,1
433,201251669.32361338,1,0.0,4816888.562503164,6672943017,50.648125776980116,433.4182991735961,1
434,201251669.32361338,1,0.0,4816888.562503164,6716691347,50.7390348678892,434.4182991735961,1
435,201251669.32361338,1,0.0,4816888.562503164,6760439678,50.829943958798296,435.4182991735961,1
436,201251669.32361338,1,0.0,4816888.562503164,6804188009,50.92085304970738,436.4182991735961,1
437,201251669.32361338,1,0.0,4816888.562503164,6847936339,51.011762140616476,437.4182991735961,1
438,201251669.32361338,1,0.0,4816888.562503164,6891684670,51.10267123152557,438.4182991735961,1
439,201251669.32361338,1,0.0,4816888.562503164,6935433001,51.193580322434656,439.4182991735961,1
440,201251669.32361338,1,0.0,4816888.562503164,6979181331,51.28448941334375,440.4182991735961,1
441,201251669.32361338,1,0.0,4816888.562503164,7022929662,51.37539850425284,441.4182991735961,1
442,201251669.32361338,1,0.0,4816888.562503164,7066677993,51.46630759516193,442.4182991735961,1
443,201251669.32361338,1,0.0,4816888.562503164,7110426323,51.55721668607102,443.4182991735961,1
444,201251669.32361338,1,0.0,4816888.562503164,7154174654,51.648125776980116,444.4182991735961,1
445,201251669.32361338,1,0.0,4816888.562503164,7197922985,51.7390348678892,445.4182991735961,1
446,201251669.32361338,1,0.0,4816888.562503164,7241671315,51.829943958798296,446.4182991735961,1
447,201251669.32361338,1,0.0,4816888.562503164,7285419646,51.92085304970738,447.4182991735961,1
448,201383162.1477251,1,0.0,4816860.026734043,7329036484,52.01177031189613,448.41834411563417,1
449,201383162.1477251,1,0.0,4816845.758849482,7372653322,52.102679402805215,449.41834411563417,1
450,201383162.1477251,1,0.0,4816845.758849482,7416270160,52.19358849371431,450.41834411563417,1
451,201411320.47334528,1,0.0,4816839.648101735,7459858839,52.28449933467759,451.4183537409322,1
452,203197165.546827,1,0.0,4816449.039543511,7501661674,52.37551958151561,452.4189650985413,1
453,203197165.546827,1,0.0,4816255.262951336,7543464508,52.4664286724247,453.4189650985413,1
454,203197165.546827,1,0.0,4816255.262951336,7585267342,52.55733776333379,454.4189650985413,1
455,203197165.546827,1,0.0,4816255.262951336,7627070177,52.64824685424288,455.4189650985413,1
456,203197165.546827,1,0.0,4816255.262951336,7668873011,52.73915594515197,456.4189650985413,1
457,203197165.546827,1,0.0,4816255.262951336,7710675846,52.830065036061065,457.4189650985413,1
458,203197165.546827,1,0.0,4816255.262951336,7752478680,52.92097412697015,458.4189650985413,1
459,203197165.546827,1,0.0,4816255.262951336,7794281515,53.011883217879245,459.4189650985413,1
460,203197165.546827,1,0.0,4816255.262951336,7836084349,53.10279230878834,460.4189650985413,1
461,203197165.546827,1,0.0,4816255.262951336,7877887184,53.193701399697424,461.4189650985413,1
462,203197165.546827,1,0.0,4816255.262951336,7919690018,53.28461049060652,462.4189650985413,1
463,203197165.546827,1,0.0,4816255.262951336,7961492853,53.37551958151561,463.4189650985413,1
464,203197165.546827,1,0.0,4816255.262951336,8003295687,53.4664286724247,464.4189650985413,1
465,203197165.546827,1,0.0,4816255.262951336,8045098521,53.55733776333379,465.4189650985413,1
466,203197165.546827,1,0.0,4816255.262951336,8086901356,53.64824685424288,466.4189650985413,1
467,203197165.546827,1,0.0,4816255.262951336,8128704190,53.73915594515197,467.4189650985413,1
468,203197165.546827,1,0.0,4816255.262951336,8170507025,53.830065036061065,468.4189650985413,1
469,203197165.546827,1,0.0,4816255.262951336,8212309859,53.92097412697015,469.4189650985413,1
470,203197165.546827,1,0.0,4816255.262951336,8254112694,54.011883217879245,470.4189650985413,1
471,203197165.546827,1,0.0,4816255.262951336,8295915528,54.10279230878834,471.4189650985413,1
472,203197165.546827,1,0.0,4816255.262951336,8337718363,54.193701399697424,472.4189650985413,1
473,203197165.546827,1,0.0,4816255.262951336,8379521197,54.28461049060652,473.4189650985413,1
474,203197165.546827,1,0.0,4816255.262951336,8421324032,54.37551958151561,474.4189650985413,1
475,203197165.546827,1,0.0,4816255.262951336,8463126866,54.4664286724247,475.4189650985413,1
476,203197165.546827,1,0.0,4816255.262951336,8504929700,54.55733776333379,476.4189650985413,1
477,203197165.546827,1,0.0,4816255.262951336,8546732535,54.64824685424288,477.4189650985413,1
478,203197165.546827,1,0.0,4816255.262951336,8588535369,54.73915594515197,478.4189650985413,1
479,203197165.546827,1,0.0,4816255.262951336,8630338204,54.830065036061065,479.4189650985413,1
480,203197165.546827,1,0.0,4816255.262951336,8672141038,54.92097412697015,480.4189650985413,1
481,203197165.546827,1,0.0,4816255.262951336,8713943873,55.011883217879245,481.4189650985413,1
482,203197165.546827,1,0.0,4816255.262951336,8755746707,55.10279230878834,482.4189650985413,1
483,203197165.546827,1,0.0,4816255.262951336,8797549542,55.193701399697424,483.4189650985413,1
484,203197165.546827,1,0.0,4816255.262951336,8839352376,55.28461049060652,484.4189650985413,1
485,203197165.546827,1,0.0,4816255.262951336,8881155211,55.37551958151561,485.4189650985413,1
486,203197165.546827,1,0.0,4816255.262951336,8922958045,55.4664286724247,486.4189650985413,1
487,203197165.546827,1,0.0,4816255.262951336,8964760879,55.55733776333379,487.4189650985413,1
488,203197165.546827,1,0.0,4816255.262951336,9006563714,55.64824685424288,488.4189650985413,1
489,203197165.546827,1,0.0,4816255.262951336,9048366548,55.73915594515197,489.4189650985413,1
490,203197165.546827,1,0.0,4816255.262951336,9090169383,55.830065036061065,490.4189650985413,1
491,203197165.546827,1,0.0,4816255.262951336,9131972217,55.92097412697015,491.4189650985413,1
492,203485635.86678025,1,0.0,4816192.660885375,9173486581,56.011901203552796,492.41906401974586,1
493,203485635.86678025,1,0.0,4816161.359852393,9215000946,56.10281029446189,493.41906401974586,1
494,203485635.86678025,1,0.0,4816161.359852393,9256515310,56.193719385370976,494.41906401974586,1
495,203485635.86678025,1,0.0,4816161.359852393,9298029674,56.28462847628007,495.41906401974586,1
496,203485635.86678025,1,0.0,4816161.359852393,9339544038,56.37553756718916,496.41906401974586,1
497,203485635.86678025,1,0.0,4816161.359852393,9381058402,56.46644665809825,497.41906401974586,1
498,203485635.86678025,1,0.0,4816161.359852393,9422572766,56.55735574900734,498.41906401974586,1
499,203485635.86678025,1,0.0,4816161.359852393,9464087130,56.648264839916436,499.41906401974586,1
500,1145000000.0,0,228459.5151046104,4509678.819444445,8564087130,46.25213532331998,501.82690111897693,0
501,483485635.8667803,1,0.0,4425848.270142925,8325601494,56.85273628105393,501.54365694600216,1
502,320456907.6003408,1,0.0,4407167.265825104,8250144587,56.94275679452812,502.463432676151,1
503,261971271.7335605,1,0.0,4413080.109988222,8233173315,57.045263574137714,503.55220071309054,1
504,261971271.7335605,1,0.0,4418992.954151338,8216202043,57.13266973626541,504.46962661408435,1
505,261971271.7335605,1,0.0,4424905.798314456,8199230772,57.23647009904889,505.56101730454185,1
506,261971271.7335605,1,0.0,4430818.642477574,8182259500,57.324947025085294,506.4759883631147,1
507,261971271.7335605,1,0.0,4436731.486640691,8165288228,57.43060731285757,507.5701200003592,1
508,261971271.7335605,1,0.0,4442644.352581007,8148316956,57.496510275757444,508.4401330023158,1
509,261971271.7335605,1,0.0,4454112.77407688,8131345685,57.61093024882305,509.57952295665103,1
510,261971271.7335605,1,0.0,4465559.434620871,8114374413,57.67719348986977,510.44571602873475,1
511,261971271.7335605,1,0.0,4471472.300561188,8097403141,57.79141691192178,511.5892412790904,1
512,261971271.7335605,1,0.0,4477385.166501504,8080431870,57.857969226003384,512.4514425147589,1
513,261971271.7335605,1,0.0,4483298.032441821,8063460598,57.96852756730341,513.6176974705165,1
514,261971271.7335605,1,0.0,4489210.898382138,8046489326,58.04155745602477,514.4401330023157,1
515,261971271.7335605,1,0.0,4499867.016839891,8029518054,58.14606693137919,515.5351490865291,1
516,261971271.7335605,1,0.0,4505779.882780207,8012546783,58.21766781133133,516.4401330023157,1
517,261971271.7335605,1,0.0,4513273.832893003,7995575511,58.323451599268424,517.558516945891,1
518,261971271.7335605,1,0.0,4519186.69883332,7978604239,58.402026629378994,518.4401330023157,1
519,261971271.7335605,1,0.0,4526680.648946114,7961632967,58.50196334562799,519.4901531571813,1
520,261971271.7335605,1,0.0,4532593.514886431,7944661696,58.578651278004266,520.4401330023157,1
521,256936632.22373283,1,0.0,4540633.758348816,7932725063,58.67899576929927,521.5071431788763,1
522,251901992.7139051,1,0.0,4548731.797687496,7925823071,58.76167959080719,522.4363559478389,1
523,251901992.7139051,1,0.0,4558410.921198655,7918921078,58.85677282970042,523.4481520196077,1
524,251901992.7139051,1,0.0,4566508.960537334,7912019085,58.93854950227533,524.4363559478389,1
525,251901992.7139051,1,0.0,4575095.497349311,7905117093,59.034418782161765,525.4623129893278,1
526,251901992.7139051,1,0.0,4581477.665454875,7898215100,59.12141024224343,526.4363559478389,1
527,251901992.7139051,1,0.0,4584508.6467112955,7891313107,59.2145437638874,527.4642000074266,1
528,251901992.7139051,1,0.0,4587051.1304944195,7884411114,59.301615965366,528.438036632197,1
529,251901992.7139051,1,0.0,4589593.614609555,7877509122,59.39490206456049,529.4363559478389,1
530,251901992.7139051,1,0.0,4597691.654280246,7870607129,59.47920534022812,530.4363559478389,1
531,251901992.7139051,1,0.0,4603780.920789747,7863705136,59.572264711049755,531.4363559478389,1
